name,tweet text,tweet text (clean),label,token
ibukota-Nusantara,"Gembong teroris cuma 8thn penjara, nanti keluar bikin onar dan ada korban jiwa kalian adalah tumbal dr hukum disini.",gembong teroris cuma thn penjara ti keluar bikin onar dan ada korban jiwa kalian adalah tumbal dari hukum disini,0,"['gembong', 'teroris', 'cuma', 'thn', 'penjara', 'ti', 'keluar', 'bikin', 'onar', 'dan', 'ada', 'korban', 'jiwa', 'kalian', 'adalah', 'tumbal', 'dari', 'hukum', 'disini']"
Mimos,@GagakNew Tangkap semua teroris perusak bangsa🇮🇩,gagaknew tangkap semua teroris perusak bangsa bendera indonesia,0,"['gagaknew', 'tangkap', 'semua', 'teroris', 'perusak', 'bangsa', 'bendera', 'indonesia']"
🔰 𝗧𝗵𝗲 𝗖𝗼𝗺𝗺𝗼𝗻𝗲𝗿𝘀,"Semoga hakim bisa lebih jeli dari tuntutan jaksa. Aktor Ideologis dan Propagandis adalah posisi yg sangat penting dan signifikan dalam pergerakan oragnisasi Teroris. 

: Peristiwa DN Aidit &amp; KartoSuwiryo harusnya bisa dijadikan pelajaran. https://t.co/HzJoXyJ6XW",semoga hakim bisa lebih jeli dari tuntutan jaksa aktor ideologis dan propagandis adalah posisi yang sangat penting dan signifikan dalam pergerakan oragnisasi teroris peristiwa dan aidit kartosuwiryo harusnya bisa dijadikan pelajaran https t cowok hzjoxyj xw,0,"['semoga', 'hakim', 'bisa', 'lebih', 'jeli', 'dari', 'tuntutan', 'jaksa', 'aktor', 'ideologis', 'dan', 'propagandis', 'adalah', 'posisi', 'yang', 'sangat', 'penting', 'dan', 'signifikan', 'dalam', 'pergerakan', 'oragnisasi', 'teroris', 'peristiwa', 'dan', 'aidit', 'kartosuwiryo', 'harusnya', 'bisa', 'dijadikan', 'pelajaran', 'https', 't', 'cowok', 'hzjoxyj', 'xw']"
SiPenghayal,@bostari4 @LuvFlaa Yg membela teroris pasti jg teroris.,bostari luvfla yang membela teroris pasti juga teroris,0,"['bostari', 'luvfla', 'yang', 'membela', 'teroris', 'pasti', 'juga', 'teroris']"
Muhammad Hamid Syah,"@tvOneNews Kalau status nya masih diduga, ya ditangkap lalu diperiksa apakah benar atau tidak, ini masih diduga nyawa rakyat hilang dgn murahnya..! Sebenanrnya ada apa dgn aparat kita ini..? Lebih baik densus 88 smua nya diterjunkan utk membasmi teroris dipapua it lebih baik.",tvonenews kalau status nya masih diduga ya ditangkap lalu diperiksa apakah benar atau tidak ini masih diduga nyawa rakyat hilang dengan murahnya sebernya ada apa dengan aparat kita ini lebih baik densus semua nya diterjunkan untuk membasmi teroris dipapua itu lebih baik,0,"['tvonenews', 'kalau', 'status', 'nya', 'masih', 'diduga', 'ya', 'ditangkap', 'lalu', 'diperiksa', 'apakah', 'benar', 'atau', 'tidak', 'ini', 'masih', 'diduga', 'nyawa', 'rakyat', 'hilang', 'dengan', 'murahnya', 'sebernya', 'ada', 'apa', 'dengan', 'aparat', 'kita', 'ini', 'lebih', 'baik', 'densus', 'semua', 'nya', 'diterjunkan', 'untuk', 'membasmi', 'teroris', 'dipapua', 'itu', 'lebih', 'baik']"
Oposite,"@tukangaduayam @eN_Hazet @PakkatDayak Ngomong sama cebong, gk ad hikmah yg bsa d petik.
Narasi yg d pakai untk menjatuhkan lawan nya itu"" z!
Kalau GK mengadrun"" kan org y radikal-radikul atau nggak teroris!",tukangaduayam en hazet pakkatdayak mengomong sama cebong enggak ada hikmah yang bisa di petik narasi yang di pakai untuk menjatuhkan lawan nya itu saja kalau enggak mengadrun kan orang ya radikal radikul atau enggak teroris,0,"['tukangaduayam', 'en', 'hazet', 'pakkatdayak', 'mengomong', 'sama', 'cebong', 'enggak', 'ada', 'hikmah', 'yang', 'bisa', 'di', 'petik', 'narasi', 'yang', 'di', 'pakai', 'untuk', 'menjatuhkan', 'lawan', 'nya', 'itu', 'saja', 'kalau', 'enggak', 'mengadrun', 'kan', 'orang', 'ya', 'radikal', 'radikul', 'atau', 'enggak', 'teroris']"
Polsek Smg Barat,"*Keluarga Sunardi Ikhlas, Anggap Kematian Dokter itu Adalah Jalan Terbaik*

SUKOHARJO - Kematian dokter Sunardi, tersangka teroris yang ditembak densus 88 AT di Sukoharjo, menyatakan ikhlas dengan peristiwa yang menimpa pria petinggi Hilal Ahmar Society tersebut. https://t.co/fXqjQbbNMe",keluarga sunardi ikhlas anggap kematian dokter itu adalah jalan terbaik sukoharjo kematian dokter sunardi tersangka teroris yang ditembak densus at di sukoharjo menyatakan ikhlas dengan peristiwa yang menimpa pria petinggi hilal ahmar society tersebut https t cowok fxqjqbbnme,0,"['keluarga', 'sunardi', 'ikhlas', 'anggap', 'kematian', 'dokter', 'itu', 'adalah', 'jalan', 'terbaik', 'sukoharjo', 'kematian', 'dokter', 'sunardi', 'tersangka', 'teroris', 'yang', 'ditembak', 'densus', 'at', 'di', 'sukoharjo', 'menyatakan', 'ikhlas', 'dengan', 'peristiwa', 'yang', 'menimpa', 'pria', 'petinggi', 'hilal', 'ahmar', 'society', 'tersebut', 'https', 't', 'cowok', 'fxqjqbbnme']"
P R A Y O G A ⭐,"Ada yg dituduh teroris tp ga ada korban yg diteror. Disisi lain ada korban teror tp pelaku dianggeb sodara dan di rangkul.

Pahamkan ternyata yg nuduh teroris justru sodara pelaku teror",ada yang dituduh teroris tapi enggak ada korban yang diteror disisi lain ada korban teror tapi pelaku dianggeb sodara dan di rangkul pahamkan ternyata yang menuduh teroris justru sodara pelaku teror,0,"['ada', 'yang', 'dituduh', 'teroris', 'tapi', 'enggak', 'ada', 'korban', 'yang', 'diteror', 'disisi', 'lain', 'ada', 'korban', 'teror', 'tapi', 'pelaku', 'dianggeb', 'sodara', 'dan', 'di', 'rangkul', 'pahamkan', 'ternyata', 'yang', 'menuduh', 'teroris', 'justru', 'sodara', 'pelaku', 'teror']"
nop,"tp fotonya jelek bgt anjirr, kt mama ky teroris masaaa😭",tapi fotonya jelek banget anjir kita mama kaya teroris masa wajah megis keras,0,"['tapi', 'fotonya', 'jelek', 'banget', 'anjir', 'kita', 'mama', 'kaya', 'teroris', 'masa', 'wajah', 'megis', 'keras']"
Gomaudino🥑🫒🛵🏬🏢⚽️⚠️🍅🍎🍍🍉🧅🍊🍈🥕🥔,@B1G_K4y_R3born Ditilep untuk teroris ...,b g k y r born ditilep untuk teroris,0,"['b', 'g', 'k', 'y', 'r', 'born', 'ditilep', 'untuk', 'teroris']"
dipo negros Ingat #TheKillingFieldKM50,"Kalau polisi resmi, kenapa d88 tidak pake seragam, waktu mau nangkap @MochamadRofiq8?!

Kenapa d88 tidak berani nge-dor teroris KKB OPM?! https://t.co/JeyBaWKNPT https://t.co/060Cn6qqix",kalau polisi resmi kenapa d tidak pakai seragam waktu mau gkap mochamadrofiq kenapa d tidak berani nge dor teroris kkb opm https t cowok jeybawknpt https t cowok cn qqix,0,"['kalau', 'polisi', 'resmi', 'kenapa', 'd', 'tidak', 'pakai', 'seragam', 'waktu', 'mau', 'gkap', 'mochamadrofiq', 'kenapa', 'd', 'tidak', 'berani', 'nge', 'dor', 'teroris', 'kkb', 'opm', 'https', 't', 'cowok', 'jeybawknpt', 'https', 't', 'cowok', 'cn', 'qqix']"
Jawa Pos,Eks Napi Teroris Lakukan Silaturahmi dan Ngaji bareng Gus Baha https://t.co/zRnp0yS8mA,eks napi teroris lakukan silaturahmi dan mengaji bareng gus baha https t cowok zrnp ys ma,0,"['eks', 'napi', 'teroris', 'lakukan', 'silaturahmi', 'dan', 'mengaji', 'bareng', 'gus', 'baha', 'https', 't', 'cowok', 'zrnp', 'ys', 'ma']"
Editok,@Rosedah76 Auto protek tandanya ia teroris 😂😂,rosedah auto protek tandanya ia teroris wajah gembira berurai air mata wajah gembira berurai air mata,0,"['rosedah', 'auto', 'protek', 'tandanya', 'ia', 'teroris', 'wajah', 'gembira', 'berurai', 'air', 'mata', 'wajah', 'gembira', 'berurai', 'air', 'mata']"
dipo negros Ingat #TheKillingFieldKM50,"@MochamadRofiq8 @veaadeeana Kalau polisi resmi, kenapa d88 tidak pake seragam, waktu mau nangkap @MochamadRofiq8?!

Kenapa d88 tidak berani nge-dor teroris KKB OPM?! https://t.co/BTjAPaAHxO",mochamadrofiq veaadeeana kalau polisi resmi kenapa d tidak pakai seragam waktu mau gkap mochamadrofiq kenapa d tidak berani nge dor teroris kkb opm https t cowok btjapaahxo,0,"['mochamadrofiq', 'veaadeeana', 'kalau', 'polisi', 'resmi', 'kenapa', 'd', 'tidak', 'pakai', 'seragam', 'waktu', 'mau', 'gkap', 'mochamadrofiq', 'kenapa', 'd', 'tidak', 'berani', 'nge', 'dor', 'teroris', 'kkb', 'opm', 'https', 't', 'cowok', 'btjapaahxo']"
Rio Permana,"@yedi_kurniahadi @alisyarief Beliau mundur dari MUI karena MUI sekarang sudah jadi sarang teroris mas, begitu 

https://t.co/8lWFtNoL9l",yedi kurniahadi alisyarief beliau mundur dari mui karena mui sekarang sudah jadi sarang teroris mas begitu https t cowok lwftnol l,0,"['yedi', 'kurniahadi', 'alisyarief', 'beliau', 'mundur', 'dari', 'mui', 'karena', 'mui', 'sekarang', 'sudah', 'jadi', 'sarang', 'teroris', 'mas', 'begitu', 'https', 't', 'cowok', 'lwftnol', 'l']"
Republika.co.id,Penting bagi Polri untuk melengkapi para personel Densus 88 dengan kamera tubuh. https://t.co/9RjbSTM7vT,penting bagi polri untuk melengkapi para personel densus dengan kamera tubuh https t cowok rjbstm vt,0,"['penting', 'bagi', 'polri', 'untuk', 'melengkapi', 'para', 'personel', 'densus', 'dengan', 'kamera', 'tubuh', 'https', 't', 'cowok', 'rjbstm', 'vt']"
Teras Gorontalo,"https://t.co/4aFY8bg5cR

#PrayForDokterSunardi #teroris #doktor #JokowiSkakMat #BeritaTerpopuler #BeritaTerkini #viraltwitter",https t cowok afy bg cr prayfordoktersunardi teroris doktor jokowiskakmat beritaterpopuler beritaterkini viraltwitter,0,"['https', 't', 'cowok', 'afy', 'bg', 'cr', 'prayfordoktersunardi', 'teroris', 'doktor', 'jokowiskakmat', 'beritaterpopuler', 'beritaterkini', 'viraltwitter']"
hizkia P S W,@Restyponi Karena duitnya utk melihara teroris,restyponi karena duitnya untuk memelihara teroris,0,"['restyponi', 'karena', 'duitnya', 'untuk', 'memelihara', 'teroris']"
Atmabasircikrumarengan,@Sunset___17 Real Teroris yg dibiayai negara,sunset real teroris yang dibiayai negara,0,"['sunset', 'real', 'teroris', 'yang', 'dibiayai', 'negara']"
Polsek Kawasan pelabuhan tg emas Semarang,"*Keluarga Sunardi Ikhlas, Anggap Kematian Dokter itu Adalah Jalan Terbaik*

SUKOHARJO - Kematian dokter Sunardi, tersangka teroris yang ditembak densus 88 AT di Sukoharjo, menyatakan ikhlas dengan peristiwa yang menimpa pria petinggi Hilal Ahmar Society tersebut. https://t.co/1CE3cJJqbV",keluarga sunardi ikhlas anggap kematian dokter itu adalah jalan terbaik sukoharjo kematian dokter sunardi tersangka teroris yang ditembak densus at di sukoharjo menyatakan ikhlas dengan peristiwa yang menimpa pria petinggi hilal ahmar society tersebut https t cowok ce cjjqbv,0,"['keluarga', 'sunardi', 'ikhlas', 'anggap', 'kematian', 'dokter', 'itu', 'adalah', 'jalan', 'terbaik', 'sukoharjo', 'kematian', 'dokter', 'sunardi', 'tersangka', 'teroris', 'yang', 'ditembak', 'densus', 'at', 'di', 'sukoharjo', 'menyatakan', 'ikhlas', 'dengan', 'peristiwa', 'yang', 'menimpa', 'pria', 'petinggi', 'hilal', 'ahmar', 'society', 'tersebut', 'https', 't', 'cowok', 'ce', 'cjjqbv']"
Peritingker,"@Aedrianne666 Yup. Karena teroris gak terkait level edukasi, ekonomi, moral.
Dr. Azhari adalah orang kaya yg edukatif. Osama bin laden adalah kontraktor kaya.
Moralitas mereka dilihat dari perspektif ajarannya. Membunuh kafir itu bermoral dalam perspektif ajarannya.",aedrianne ya karena teroris enggak terkait level edukasi ekonomi moral dari azhari adalah orang kayak yang edukatif osama bin laden adalah kontraktor kayak moralitas mereka dilihat dari perspektif ajarannya membunuh kafir itu bermoral dalam perspektif ajarannya,0,"['aedrianne', 'ya', 'karena', 'teroris', 'enggak', 'terkait', 'level', 'edukasi', 'ekonomi', 'moral', 'dari', 'azhari', 'adalah', 'orang', 'kayak', 'yang', 'edukatif', 'osama', 'bin', 'laden', 'adalah', 'kontraktor', 'kayak', 'moralitas', 'mereka', 'dilihat', 'dari', 'perspektif', 'ajarannya', 'membunuh', 'kafir', 'itu', 'bermoral', 'dalam', 'perspektif', 'ajarannya']"
Temadur,@Dennysiregar7 Lagi berkimpul dengan Ulama Teroris,dennysiregar lagi berkimpul dengan ulama teroris,0,"['dennysiregar', 'lagi', 'berkimpul', 'dengan', 'ulama', 'teroris']"
Gery Liangga,"https://t.co/pPIVd8Hj4h

#PrayForDokterSunardi #Densus #densus88 #teroris #JokowiSkakMat #Trending #BeritaTerkini",https t cowok ppivd hj h prayfordoktersunardi densus densus teroris jokowiskakmat trending beritaterkini,0,"['https', 't', 'cowok', 'ppivd', 'hj', 'h', 'prayfordoktersunardi', 'densus', 'densus', 'teroris', 'jokowiskakmat', 'trending', 'beritaterkini']"
Kamasean77,"@BudiSetyawanNas @markoneng @Dp22402528 @CNNIndonesia KENAPA TDK BERCERMIN KE TERORIS PAPUA DAN SIONIS YAHUDI?
BABI SEPERTI MU TAHU APA TTG JIHAD?",budisetyawannas markoneng dp cnnindonesia kenapa tidak bercermin ke teroris papua dan sionis yahudi babi seperti mu tahu apa tentang jihad,0,"['budisetyawannas', 'markoneng', 'dp', 'cnnindonesia', 'kenapa', 'tidak', 'bercermin', 'ke', 'teroris', 'papua', 'dan', 'sionis', 'yahudi', 'babi', 'seperti', 'mu', 'tahu', 'apa', 'tentang', 'jihad']"
Preddy.Np,"@Pai_C1AB Giliran teroris mati 1,Komas HAM sibuk. Tp 8 org rakyat dibantai KKB diam aja. Komanas HAM apa Komnas Teroris??",pai c ab giliran teroris mati komas ham sibuk tapi orang rakyat dibantai kkb diam saja komanas ham apa komnas teroris,0,"['pai', 'c', 'ab', 'giliran', 'teroris', 'mati', 'komas', 'ham', 'sibuk', 'tapi', 'orang', 'rakyat', 'dibantai', 'kkb', 'diam', 'saja', 'komanas', 'ham', 'apa', 'komnas', 'teroris']"
Mardi Siswoyo,"Ya ampun ngelesnya gk masuk akal, hanya demi pembenaran sendiri
Dan tntunya densus pasti punya SOP sendiri utk menindak teroris itu dgn penuh perhitungan
Dokter Sunardi Ketakutan Dikira Diburu Penjahat, Keluarga: Mobilnya Nabrak Pagar, Kalau Densus 88... https://t.co/0Y32YBurg6",ya ampun ngelesnya enggak masuk akal hanya demi pembenaran sendiri dan tntunya densus pasti punya sop sendiri untuk menindak teroris itu dengan penuh perhitungan dokter sunardi ketakutan dikira diburu penjahat keluarga mobilnya nabrak pagar kalau densus https t cowok y yburg ,0,"['ya', 'ampun', 'ngelesnya', 'enggak', 'masuk', 'akal', 'hanya', 'demi', 'pembenaran', 'sendiri', 'dan', 'tntunya', 'densus', 'pasti', 'punya', 'sop', 'sendiri', 'untuk', 'menindak', 'teroris', 'itu', 'dengan', 'penuh', 'perhitungan', 'dokter', 'sunardi', 'ketakutan', 'dikira', 'diburu', 'penjahat', 'keluarga', 'mobilnya', 'nabrak', 'pagar', 'kalau', 'densus', 'https', 't', 'cowok', 'y', 'yburg']"
Siti Aisyah,Teroris itu sangat berbahaya... https://t.co/QdmhBY9HZd,teroris itu sangat berbahaya https t cowok qdmhby hzd,0,"['teroris', 'itu', 'sangat', 'berbahaya', 'https', 't', 'cowok', 'qdmhby', 'hzd']"
Harvey,"Ulasan menarik ini, tidak mungkin Densus 88 sembarangan melakukan penangkapan terhadap teroris. Tentu ada penelitian dan pengamatan yg cukup panjang.... https://t.co/j3XRXW8CE7",ulasan menarik ini tidak mungkin densus sembarangan melakukan pegkapan terhadap teroris tentu ada penelitian dan pengamatan yang cukup panjang https t cowok j xrxw ce ,0,"['ulasan', 'menarik', 'ini', 'tidak', 'mungkin', 'densus', 'sembarangan', 'melakukan', 'pegkapan', 'terhadap', 'teroris', 'tentu', 'ada', 'penelitian', 'dan', 'pengamatan', 'yang', 'cukup', 'panjang', 'https', 't', 'cowok', 'j', 'xrxw', 'ce']"
Toni,"#BebaskanMunarman
#BebaskanMunarman 
Noel: Munarman bukan teroris❗ https://t.co/XiWG7HQagV",bebaskanmunarman bebaskanmunarman noel munarman bukan teroris tanda seru merah https t cowok xiwg hqagv,0,"['bebaskanmunarman', 'bebaskanmunarman', 'noel', 'munarman', 'bukan', 'teroris', 'tanda', 'seru', 'merah', 'https', 't', 'cowok', 'xiwg', 'hqagv']"
moenthe_59,"anenyadi +62 masihbsj ada yg membela bahkan mengidolakan teroris

https://t.co/l2U7Q2JPmQ",anenyadi masihbsj ada yang membela bahkan mengidolakan teroris https t cowok l u q jpmq,0,"['anenyadi', 'masihbsj', 'ada', 'yang', 'membela', 'bahkan', 'mengidolakan', 'teroris', 'https', 't', 'cowok', 'l', 'u', 'q', 'jpmq']"
Mimos,"@GusNadjb Semoga kyai @cholilnafis  segera bubarkan MUI
Lembaga sarang teroris berkedok ulama",gusnadjb semoga kyai cholilnafis segera bubarkan mui lembaga sarang teroris berkedok ulama,0,"['gusnadjb', 'semoga', 'kyai', 'cholilnafis', 'segera', 'bubarkan', 'mui', 'lembaga', 'sarang', 'teroris', 'berkedok', 'ulama']"
RezimAlaKomunis,"Mantan Kepala Badan Intelijen Strategis (Kabais), Soleman B. Ponto yg sudah 15 tahun mengamati FPI menegaskan bhw secara organisasi FPI bkn organisasi teroris. Struktur komando di FPI jis dan nyata, apbila ada aggta FPI yg menyimpang, dikeluarkan dari FPI.
https://t.co/NOr6oAWxje",mantan kepala badan intelijen strategis kabais soleman b ponto yang sudah tahun mengamati fpi menegaskan bahwa secara organisasi fpi bukan organisasi teroris struktur komando di fpi jis dan nyata apbila ada aggta fpi yang menyimpang dikeluarkan dari fpi https t cowok nor oawxje,0,"['mantan', 'kepala', 'badan', 'intelijen', 'strategis', 'kabais', 'soleman', 'b', 'ponto', 'yang', 'sudah', 'tahun', 'mengamati', 'fpi', 'menegaskan', 'bahwa', 'secara', 'organisasi', 'fpi', 'bukan', 'organisasi', 'teroris', 'struktur', 'komando', 'di', 'fpi', 'jis', 'dan', 'nyata', 'apbila', 'ada', 'aggta', 'fpi', 'yang', 'menyimpang', 'dikeluarkan', 'dari', 'fpi', 'https', 't', 'cowok', 'nor', 'oawxje']"
Banyu Biru,@gemanawacita Karena dia pun sebenar nya kaum teroris juga,gemanawacita karena dia pun sebenar nya kaum teroris juga,0,"['gemanawacita', 'karena', 'dia', 'pun', 'sebenar', 'nya', 'kaum', 'teroris', 'juga']"
Dj,@RD_4WR1212 Sarang teroris,rd wr sarang teroris,0,"['rd', 'wr', 'sarang', 'teroris']"
Okelah,"@MaswaAja @NetizenBerisik MUI bubar lebih bagus
Cuma ormas
Ngak ada legalisasi negara
Ormas isinya teroris bukan ulama",maswaaja netizenberisik mui bubar lebih bagus cuma ormas enggak ada legalisasi negara ormas isinya teroris bukan ulama,0,"['maswaaja', 'netizenberisik', 'mui', 'bubar', 'lebih', 'bagus', 'cuma', 'ormas', 'enggak', 'ada', 'legalisasi', 'negara', 'ormas', 'isinya', 'teroris', 'bukan', 'ulama']"
Peritingker,"@Aedrianne666 Ga juga, teroris ga mungkin bunuh amin rais, ngebom anwar abas, nembak hbib rizik, bhar smit.
Krn mreka adalah orang baik dimata orang2 sepemikiran, bahkan mereka pnya tim advokasi ktk tersandung msalah hukum negara.
Orang baik scra umum yg bukan teroris, ga punya previledge itu.",aedrianne enggak juga teroris enggak mungkin bunuh amin rais ngebom anwar abas menembak hbib rizik bhar smit karena mereka adalah orang baik dimata orang orang sepemikiran bahkan mereka punya tim advokasi ktk tersandung masalah hukum negara orang baik secara umum yang bukan teroris enggak punya previledge itu,0,"['aedrianne', 'enggak', 'juga', 'teroris', 'enggak', 'mungkin', 'bunuh', 'amin', 'rais', 'ngebom', 'anwar', 'abas', 'menembak', 'hbib', 'rizik', 'bhar', 'smit', 'karena', 'mereka', 'adalah', 'orang', 'baik', 'dimata', 'orang', 'orang', 'sepemikiran', 'bahkan', 'mereka', 'punya', 'tim', 'advokasi', 'ktk', 'tersandung', 'masalah', 'hukum', 'negara', 'orang', 'baik', 'secara', 'umum', 'yang', 'bukan', 'teroris', 'enggak', 'punya', 'previledge', 'itu']"
Polsek Gunungpati,"@polsekGNP *Keluarga Sunardi Ikhlas, Anggap Kematian Dokter itu Adalah Jalan Terbaik*

SUKOHARJO - Kematian dokter Sunardi, tersangka teroris yang ditembak densus 88 AT di Sukoharjo, menyatakan ikhlas dengan peristiwa yang menimpa pria petinggi Hilal Ahmar Society tersebut. https://t.co/3Qow06QK8H",polsekgnp keluarga sunardi ikhlas anggap kematian dokter itu adalah jalan terbaik sukoharjo kematian dokter sunardi tersangka teroris yang ditembak densus at di sukoharjo menyatakan ikhlas dengan peristiwa yang menimpa pria petinggi hilal ahmar society tersebut https t cowok qow qk h,0,"['polsekgnp', 'keluarga', 'sunardi', 'ikhlas', 'anggap', 'kematian', 'dokter', 'itu', 'adalah', 'jalan', 'terbaik', 'sukoharjo', 'kematian', 'dokter', 'sunardi', 'tersangka', 'teroris', 'yang', 'ditembak', 'densus', 'at', 'di', 'sukoharjo', 'menyatakan', 'ikhlas', 'dengan', 'peristiwa', 'yang', 'menimpa', 'pria', 'petinggi', 'hilal', 'ahmar', 'society', 'tersebut', 'https', 't', 'cowok', 'qow', 'qk', 'h']"
Lottung 17,@gagal_hijrah @maspiyuaja @TofaTofa_id Jgn kan dokter..yg ngaku2 ulama aja teroris..!,gagal hijrah maspiyuaja tofatofa id jangan kan dokter yang ngaku ulama saja teroris,0,"['gagal', 'hijrah', 'maspiyuaja', 'tofatofa', 'id', 'jangan', 'kan', 'dokter', 'yang', 'ngaku', 'ulama', 'saja', 'teroris']"
Mimos,@Braja38551893 @__Sridiana_3va @penikmatko_pi @Boediantar4 MUI sarang teroris koq masih di belain...barusan 2 teroris di tangkap densus 88 😀😀😀😀,braja sridiana va penikmatko pi boediantar mui sarang teroris kok masih di membela barusan teroris di tangkap densus wajah gembira wajah gembira wajah gembira wajah gembira,0,"['braja', 'sridiana', 'va', 'penikmatko', 'pi', 'boediantar', 'mui', 'sarang', 'teroris', 'kok', 'masih', 'di', 'membela', 'barusan', 'teroris', 'di', 'tangkap', 'densus', 'wajah', 'gembira', 'wajah', 'gembira', 'wajah', 'gembira', 'wajah', 'gembira']"
